ts,pid,tid,comm,nvcsw,nivcsw,run_time_total,rq_time_total,rq_count,blkio_time_total,blkio_count,uninterruptible_total,freepages_time_total,freepages_count,thrashing_time_total,thrashing_count,swapin_time_total,swapin_count
2025-08-27 14:06:35.236483,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:35.236484,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:35.236488,13019,13524,server,72,51,6470583,11855319,123,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:35.236489,13019,13672,server,53,22,2583897,2746384,75,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:36.23658,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:36.236595,13019,13493,server,404,8,7439938,28731955,412,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:36.236599,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:36.236599,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:36.236605,13019,13524,server,72,51,6470583,11855319,123,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:36.236608,13019,13672,server,53,22,2583897,2746384,75,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:37.236704,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:37.236719,13019,13493,server,404,8,7439938,28731955,412,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:37.236722,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:37.236723,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:37.236728,13019,13524,server,72,51,6470583,11855319,123,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:37.236729,13019,13672,server,53,22,2583897,2746384,75,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:38.236775,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:38.23679,13019,13493,server,404,8,7439938,28731955,412,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:38.236793,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:38.236794,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:38.236799,13019,13524,server,72,51,6470583,11855319,123,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:38.2368,13019,13672,server,53,22,2583897,2746384,75,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:39.236887,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:39.236902,13019,13493,server,404,8,7439938,28731955,412,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:39.236905,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:39.236906,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:39.23691,13019,13524,server,72,51,6470583,11855319,123,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:39.236912,13019,13672,server,53,22,2583897,2746384,75,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:40.237027,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:40.237041,13019,13493,server,404,8,7439938,28731955,412,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:40.237044,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:40.237045,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:40.23705,13019,13524,server,72,51,6470583,11855319,123,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:40.237051,13019,13672,server,53,22,2583897,2746384,75,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:41.237208,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:41.237222,13019,13493,server,404,8,7439938,28731955,412,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:41.237225,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:41.237226,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:41.237231,13019,13524,server,72,51,6470583,11855319,123,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:41.237232,13019,13672,server,53,22,2583897,2746384,75,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:42.237271,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:42.237286,13019,13493,server,404,8,7439938,28731955,412,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:42.237295,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:42.237296,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:42.2373,13019,13524,server,72,51,6470583,11855319,123,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:42.237302,13019,13672,server,53,22,2583897,2746384,75,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:43.23733,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:43.237347,13019,13493,server,404,8,7439938,28731955,412,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:43.237347,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:43.237347,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:43.237349,13019,13524,server,72,51,6470583,11855319,123,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:43.23735,13019,13672,server,53,22,2583897,2746384,75,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:44.237394,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:44.237427,13019,13493,server,404,8,7439938,28731955,412,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:44.23743,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:44.237431,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:44.237435,13019,13524,server,72,51,6470583,11855319,123,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:44.237437,13019,13672,server,53,22,2583897,2746384,75,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:45.237472,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:45.237486,13019,13493,server,406,8,7514912,28731955,414,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:45.23749,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:45.237491,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:45.237496,13019,13524,server,73,51,6524801,11855319,124,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:45.237497,13019,13672,server,54,22,2602934,2746384,76,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:46.237539,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:46.237553,13019,13493,server,406,8,7514912,28731955,414,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:46.237557,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:46.237558,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:46.237562,13019,13524,server,73,51,6524801,11855319,124,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:46.237564,13019,13672,server,54,22,2602934,2746384,76,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:47.237686,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:47.2377,13019,13493,server,406,8,7514912,28731955,414,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:47.237703,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:47.237704,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:47.237709,13019,13524,server,73,51,6524801,11855319,124,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:47.23771,13019,13672,server,54,22,2602934,2746384,76,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:48.237727,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:48.23774,13019,13493,server,406,8,7514912,28731955,414,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:48.237744,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:48.237745,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:48.237749,13019,13524,server,73,51,6524801,11855319,124,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:48.23775,13019,13672,server,54,22,2602934,2746384,76,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:49.23785,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:49.237865,13019,13493,server,406,8,7514912,28731955,414,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:49.237869,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:49.23787,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:49.237875,13019,13524,server,73,51,6524801,11855319,124,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:49.237876,13019,13672,server,54,22,2602934,2746384,76,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:50.237948,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:50.237965,13019,13493,server,406,8,7514912,28731955,414,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:50.237968,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:50.237968,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:50.237974,13019,13524,server,73,51,6524801,11855319,124,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:50.237975,13019,13672,server,54,22,2602934,2746384,76,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:51.23802,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:51.238051,13019,13493,server,406,8,7514912,28731955,414,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:51.238054,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:51.238056,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:51.238061,13019,13524,server,73,51,6524801,11855319,124,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:51.238063,13019,13672,server,54,22,2602934,2746384,76,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:52.23812,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:52.238129,13019,13493,server,406,8,7514912,28731955,414,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:52.238132,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:52.238133,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:52.238138,13019,13524,server,73,51,6524801,11855319,124,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:52.23814,13019,13672,server,54,22,2602934,2746384,76,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:53.238266,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:53.23828,13019,13493,server,406,8,7514912,28731955,414,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:53.238283,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:53.238284,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:53.238308,13019,13524,server,73,51,6524801,11855319,124,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:53.23831,13019,13672,server,54,22,2602934,2746384,76,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:54.238272,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:54.238281,13019,13493,server,406,8,7514912,28731955,414,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:54.238285,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:54.238286,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:54.238291,13019,13524,server,73,51,6524801,11855319,124,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:54.238292,13019,13672,server,54,22,2602934,2746384,76,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:55.238381,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:55.238387,13019,13493,server,408,8,7566533,28731955,416,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:55.238391,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:55.238392,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:55.238396,13019,13524,server,75,51,6598837,11859128,126,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:55.238398,13019,13672,server,55,22,2620494,2762524,77,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:56.238444,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:56.238458,13019,13493,server,408,8,7566533,28731955,416,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:56.238461,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:56.238462,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:56.238467,13019,13524,server,75,51,6598837,11859128,126,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:56.238468,13019,13672,server,55,22,2620494,2762524,77,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:57.238514,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:57.238528,13019,13493,server,408,8,7566533,28731955,416,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:57.238532,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:57.238533,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:57.238537,13019,13524,server,75,51,6598837,11859128,126,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:57.238538,13019,13672,server,55,22,2620494,2762524,77,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:58.23863,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:58.238644,13019,13493,server,408,8,7566533,28731955,416,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:58.238647,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:58.238648,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:58.238653,13019,13524,server,75,51,6598837,11859128,126,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:58.238654,13019,13672,server,55,22,2620494,2762524,77,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:59.23874,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:59.238755,13019,13493,server,408,8,7566533,28731955,416,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:59.238758,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:59.23876,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:59.238764,13019,13524,server,75,51,6598837,11859128,126,0,0,0,0,0,0,0,0,0
2025-08-27 14:06:59.238765,13019,13672,server,55,22,2620494,2762524,77,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:00.23882,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:00.238834,13019,13493,server,408,8,7566533,28731955,416,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:00.238837,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:00.238839,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:00.238843,13019,13524,server,75,51,6598837,11859128,126,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:00.238845,13019,13672,server,55,22,2620494,2762524,77,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:01.238938,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:01.238952,13019,13493,server,408,8,7566533,28731955,416,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:01.238956,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:01.238957,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:01.238961,13019,13524,server,75,51,6598837,11859128,126,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:01.238962,13019,13672,server,55,22,2620494,2762524,77,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:02.239074,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:02.23908,13019,13493,server,408,8,7566533,28731955,416,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:02.239083,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:02.239084,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:02.239089,13019,13524,server,75,51,6598837,11859128,126,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:02.239091,13019,13672,server,55,22,2620494,2762524,77,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:03.239155,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:03.2392,13019,13493,server,408,8,7566533,28731955,416,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:03.239203,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:03.239204,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:03.239209,13019,13524,server,75,51,6598837,11859128,126,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:03.23921,13019,13672,server,55,22,2620494,2762524,77,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:04.23925,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:04.239282,13019,13493,server,408,8,7566533,28731955,416,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:04.239286,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:04.239288,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:04.239381,13019,13524,server,75,51,6598837,11859128,126,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:04.239381,13019,13672,server,55,22,2620494,2762524,77,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:05.239415,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:05.239429,13019,13493,server,410,8,7613090,28731955,418,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:05.239433,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:05.239434,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:05.239439,13019,13524,server,76,51,6646054,11879556,127,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:05.23944,13019,13672,server,56,22,2638888,2762524,78,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:06.239486,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:06.2395,13019,13493,server,410,8,7613090,28731955,418,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:06.239504,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:06.239505,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:06.23951,13019,13524,server,76,51,6646054,11879556,127,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:06.239511,13019,13672,server,56,22,2638888,2762524,78,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:07.239736,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:07.23975,13019,13493,server,410,8,7613090,28731955,418,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:07.239754,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:07.239755,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:07.23976,13019,13524,server,76,51,6646054,11879556,127,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:07.239762,13019,13672,server,56,22,2638888,2762524,78,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:08.239745,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:08.239759,13019,13493,server,410,8,7613090,28731955,418,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:08.239763,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:08.239764,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:08.239768,13019,13524,server,76,51,6646054,11879556,127,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:08.239769,13019,13672,server,56,22,2638888,2762524,78,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:09.2399,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:09.239961,13019,13493,server,410,8,7613090,28731955,418,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:09.239964,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:09.239964,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:09.239969,13019,13524,server,76,51,6646054,11879556,127,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:09.23997,13019,13672,server,56,22,2638888,2762524,78,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:10.23997,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:10.240054,13019,13493,server,410,8,7613090,28731955,418,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:10.240058,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:10.240059,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:10.240065,13019,13524,server,76,51,6646054,11879556,127,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:10.240066,13019,13672,server,56,22,2638888,2762524,78,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:11.240108,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:11.240122,13019,13493,server,410,8,7613090,28731955,418,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:11.240297,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:11.240299,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:11.240307,13019,13524,server,76,51,6646054,11879556,127,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:11.240309,13019,13672,server,56,22,2638888,2762524,78,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:12.240229,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:12.240242,13019,13493,server,410,8,7613090,28731955,418,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:12.240245,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:12.240246,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:12.240251,13019,13524,server,76,51,6646054,11879556,127,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:12.240252,13019,13672,server,56,22,2638888,2762524,78,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:13.240251,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:13.240327,13019,13493,server,410,8,7613090,28731955,418,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:13.240327,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:13.240327,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:13.240332,13019,13524,server,76,51,6646054,11879556,127,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:13.240332,13019,13672,server,56,22,2638888,2762524,78,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:14.240352,13019,13019,server,219,613,78590381,265375141,832,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:14.240366,13019,13493,server,410,8,7613090,28731955,418,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:14.24037,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:14.240371,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:14.240379,13019,13524,server,76,51,6646054,11879556,127,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:14.24038,13019,13672,server,56,22,2638888,2762524,78,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:15.240459,13019,13019,server,224,615,79592338,265430361,839,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:15.240473,13019,13493,server,412,8,7696129,28731955,420,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:15.240476,13019,13494,server,16,6,2610096,12873350,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:15.240477,13019,13495,server,37,24,3056131,16132822,61,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:15.240482,13019,13524,server,77,51,6662799,11879556,128,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:15.240483,13019,13672,server,59,29,4418388,2991967,88,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:16.240559,13019,13019,server,224,615,79592338,265430361,839,0,0,0,0,0,0,0,0,0
2025-08-27 14:07:16.240574,13019,13493,server,412,8,7696129,28731955,420,0,0,0,0,0,0,0,0,0
